"lat","lon","name"
50.2,7.25,"DE|RP|Cochem-Zell"
8.44,38.57,"ET|SNNPR|Gurage"
50.2,10,"DE|BY|Unterfranken"
49.1,12.17,"DE|BY|Oberpfalz"
42.31,3.45,""
49.54,11.14,"DE|BY|Mittelfranken"
47.37,8.14,"CH|AG|Lenzburg District"
47.37,11.39,"AT|Tirol|Tyrol"
48.12,16.22,"AT|Niederösterreich|Lower Austria"
49.37,9.36,"DE|BW|KA"
60.31,22.16,"FI|Southwest Finland|Åboland-Turunmaa"
49.44,7.39,"DE|RP|KUS"
46.04,14.39,"SI|Ljubljana|Municipality of Dobrova–Polhov Gradec"
51.19,9.53,"DE|HE|KS"
40.07,32.59,"TR|Ankara|Kahramankazan"
51.19,14.03,"DE|SN|BZ"
50.44,10.53,"DE|TH|Lower Franconia"
50.44,10.28,"DE|BY|Unterfranken"
47.56,8.05,"DE|BW|Freiburg"
50.44,7.39,"DE|RP|Mayen-Koblenz"
49.32,6.23,"FR|Grand Est|Moselle"
52.27,9.26,"DE|NDS|Detmold"
48.02,7.38,"FR|Grand Est|Haut-Rhin"
50.52,8.01,"DE|HE|GI"
22.23,57.31,"OM|Ad Dakhiliyah ‍Governorate|Maradi"
51.27,8.51,"DE|NRW|Arnsberg"
39.34,11.13,""
50.09,6.33,"DE|RP|Eifelkreis Bitburg-Prüm"
51.22,7.07,"DE|NRW|Düsseldorf"
44.55,6.39,"FR|Provence-Alpes-Côte d'Azur|Hautes-Alpes"
49.59,6.33,"LU|Réimech|Remich"
48.38,13.18,"DE|BY|Niederbayern"
39.45,37.01,"TR|Sivas|Ulaş"
52.36,6.54,"NL|OV|Wierden"
49.59,8.16,"DE|RP|Landkreis Bad Dürkheim"
60.2,4.47,"NO"
45.48,24.09,"RO|VL|Malaia"
33.34,133.33,"JP|Kochi|Susaki"
41.47,129.49,"KP|North Hamgyong|Changp'yong"
48.54,13.11,"DE|BY|Lower Bavaria"
47.31,12.27,"AT|Tirol|Tyrol"
49.29,12.36,"DE|BY|Oberpfalz"
44.44,18.06,"BA|Federacija Bosne i Hercegovine|Federation of Bosnia and Herzegovina"
50.31,10.05,"DE|BY|Unterfranken"
51.54,10.11,"DE|NDS|GÖ"
23.25,57.26,"OM|Al Batinah South Governorate|Ad Dakhiliyah ‍Governorate"
49.4,6.49,"FR|Grand Est|Moselle"
43.03,44.39,"RU|Respublika Severnaya Osetiya — Alaniya|North Ossetia–Alania Republic"
49.4,10.23,"DE|BY|Middle Franconia"
16.46,96.1,"MM|Yangon Region|Yangon (South)"
9.31,45.34,"SO|Togdheer|Burao"
52.18,7.08,"DE|NRW|MS"
51.26,7.2,"DE|NRW|Düsseldorf"
51.26,14.15,"DE|SN|BZ"
53.06,23.1,"PL|Podlaskie Voivodeship|Podlaskie"
51.32,7.59,"DE|NRW|Arnsberg"
4.52,31.36,"SS|Central Equatoria|Juba"
51.09,11.38,"DE|TH|Weimarer Land"
50.59,14.13,"CZ|Ústecký kraj|Ústí nad Labem Region"
49.43,7.08,"DE|SL|St. Wendel"
52.41,9.39,"DE|NDS|Hanover Region"
50.14,7.04,"DE|RP|Cochem-Zell"
50.14,11.33,"DE|BY|Oberfranken"
49.43,10.16,"DE|BY|Mittelfranken"
49.43,8.41,"DE|RP|KA"
51.47,9.36,"DE|HE|KS"
45.4,6.24,"FR|Auvergne-Rhône-Alpes|Savoie"
50.06,8.02,"DE|HE|DA"
50.06,11.27,"DE|BY|Upper Franconia"
51.36,13.3,"DE|SN|MEI"
47.35,11.33,"AT|Tirol|Tyrol"
53.03,8.38,"DE|NDS|OL"
44.36,14.3,"HR|Primorsko-goranska županija|Općina Mali Lošinj"
50.15,8.2,"DE|HE|DA"
51.01,6.31,"DE|NRW|K"
54.34,13.35,"DE|MV|Vorpommern-Rügen"
49.58,7.58,"DE|RP|KUS"
47.51,12.4,"AT|Tirol|Tyrol"
51.03,10.38,"DE|TH|WAK"
50.18,7.19,"DE|RP|Cochem-Zell"
41.6,44.07,"GE|Kvemo Kartli|Tsalka"
48.43,10.38,"DE|BY|Swabia"
48.43,11.13,"DE|BY|Schwaben"
48.48,13.33,"DE|BY|Niederbayern"
48.48,12.58,"DE|BY|Lower Bavaria"
50.1,7.04,"DE|RP|Cochem-Zell"
47.43,13.38,"AT|Salzburg|St. Johann im Pongau District"
50.1,12.08,"DE|BY|Upper Franconia"
54.08,22.57,"PL|Warmińsko-Mazurskie|Warmian-Masurian Voivodeship"
47.43,10.38,"DE|BY|Schwaben"
52.11,11.27,"DE|SA|Börde"
52.16,8.36,"DE|NDS|Detmold"
50.23,11.08,"DE|BY|Oberfranken"
50.23,8.08,"DE|HE|DA"
47.27,15.39,"AT|Steiermark|Styria"
47.27,11.14,"AT|Tyrol|Tirol"
47.53,11.1,"DE|BY|Oberbayern"
50.11,11.27,"DE|BY|Oberfranken"
74.31,19.01,"SJ|Svalbard|Bjørnøya"
50,12.07,"DE|BY|Upper Franconia"
56.53,35.52,"RU|Tverskaya oblast'|Tver Oblast"
55.01,13.09,"DK"
48.36,34.58,"UA|Dnipropetrovs'ka oblast|Dnipropetrovsk Oblast"
48.5,12.57,"DE|BY|Niederbayern"
49.05,6.08,"FR|Grand Est|Moselle"
54.51,9.59,"DE|SH|Aabenraa Kommune"
47.08,10.16,"AT|Tirol|Tyrol"
47,12.32,"AT|Tyrol|Tirol"
55.3,5.58,""
54.53,27.45,"BY|Minskaja voblasć|Minsk Region"
48.55,9.41,"DE|BW|Süd"
49.28,22.2,"PL|Podkarpackie Voivodeship|Podkarpackie"
40.11,29.04,"TR|Bursa|Osmangazi"
51.21,11.06,"DE|TH|SÖM"
49.28,7.55,"DE|RP|Südwestpfalz"
51.58,8.13,"DE|NRW|Arnsberg"
51.43,9.1,"DE|HE|KS"
51.43,8.35,"DE|NRW|Arnsberg"
11.33,43.09,"DJ|Région d'Ali Sabieh|Ali Sabieh"
50.28,14.1,"CZ|Central Bohemian Region|Středočeský kraj"
53.37,10.24,"DE|NDS|Landkreis Harburg"
51.33,46.02,"RU|Saratovskaya oblast'|Saratov Oblast"
53.21,9.56,"DE|NDS|Rotenburg (Wümme)"
51.23,10.05,"DE|HE|KS"
49.35,15.05,"CZ|Kraj Vysočina|Vysočina Region"
44.49,20.17,"RS|Kolubarski okrug|Kolubara District"
47.49,12.46,"AT|Tirol|Tyrol"
47.49,8.21,"CH|AG|Brugg District"
50.05,12.13,"DE|BY|Oberfranken"
47.33,10.13,"AT|Vorarlberg|Bregenz District"
47.58,11.13,"DE|BY|Oberbayern"
53.49,10.24,"DE|SH|Herzogtum Lauenburg"
50.05,6.19,"DE|RP|Clervaux"
51,9.04,"DE|HE|KS"
48.19,16.07,"AT|Niederösterreich|Lower Austria"
50.25,10.29,"DE|BY|Unterfranken"
50.25,8.04,"DE|HE|DA"
49.42,11.38,"DE|BY|Mittelfranken"
39.42,141.1,"JP|Iwate|Hanamaki"
48.17,9.38,"DE|BW|TÜ"
51.13,8.56,"DE|NRW|Arnsberg"
51.46,13.28,"DE|BB|Elbe-Elster"
47.38,13.03,"AT|Salzburg|Zell am See"
47.38,7.39,"CH|JU|Delémont"
51.13,3.14,"BE|Vlaams Gewest|Flanders"
36.42,119.05,"CN|Shan Dong Sheng|Shandong"
59.04,16.23,"SE|Södermanlands län|Södermanland County"
19.35,37.13,"SD|Red Sea|Port Sudan"
52.54,12.49,"DE|BB|Potsdam-Mittelmark"
51.1,8.52,"DE|NRW|Arnsberg"
52.05,113.29,"RU|Zabaykalsky Krai|Rudnik Kadala"
54.38,8.56,"DE|SH|Nordfriesland"
53.23,8.27,"DE|NDS|Ammerland"
53.13,8.31,"DE|NDS|OL"
40.06,113.2,"CN|Shan Xi Sheng|Shanxi"
42.08,24.45,"BG|Plovdiv Province|Krichim Municipality"
52.19,10.13,"DE|NDS|HI"
50.54,14.49,"CZ|Liberecký kraj|Liberec Region"
40.58,117.55,"CN|He Bei Sheng|Hebei"
12.55,100.52,""
58.13,22.31,"EE|Saare County|Imara"
49.19,10.38,"DE|BY|Mittelfranken"
54.25,13.26,"DE|MV|Vorpommern-Rügen"
1.13,19.48,"CD|Equator|Équateur"
48.44,8.38,"DE|BW|KA"
37.05,14.13,"IT|Sicily|CL"
51.25,8.01,"DE|NRW|Arnsberg"
51.25,9.51,"DE|HE|KS"
47.57,11.06,"DE|BY|Oberbayern"
50.5,9.01,"DE|HE|GI"
54.24,9.46,"DE|SH|Kreis Rendsburg-Eckernförde"
47.45,12.54,"AT|Tirol|Tyrol"
50.02,7.18,"DE|RP|Cochem-Zell"
47.5,10.01,"DE|BY|Schwaben"
51.52,11.11,"DE|SA|Landkreis Mansfeld-Südharz"
42.45,11.04,"IT|Tuscany|GR"
38.59,56.17,"TM|Balkan|Doyran"
50.38,12.03,"DE|SN|Oberfranken"
49.02,10.36,"DE|BY|Middle Franconia"
59.54,17.42,"SE|Uppsala län|Uppsala County"
53.32,7.53,"DE|NDS|Leer"
51.45,9.57,"DE|HE|KS"
37.45,30.33,"TR|Burdur|Burdur Merkez"
59.06,16.3,"SE|Södermanlands län|Södermanland County"
48.04,12.46,"DE|BY|Oberbayern"
53.12,9.18,"DE|NDS|Verden"
49.47,7.37,"DE|RP|KUS"
52.44,7.05,"DE|NDS|County of Bentheim"
45.23,10.52,"IT|Lombardia|Lombardy"
49.44,6.55,"DE|SL|Merzig-Wadern"
50.56,6.2,"DE|NRW|K"
50.56,10.4,"DE|TH|Schmalkalden-Meiningen"
51.19,12.1,"DE|SA|BLK"
50.24,7.59,"DE|RP|Rhein-Lahn-Kreis"
50.44,11.1,"DE|TH|SON"
50.44,10.35,"DE|BY|Unterfranken"
48.06,13.4,"AT|Oberösterreich|Upper Austria"
48.06,9.15,"DE|BW|TÜ"
51.49,11.43,"DE|SA|Landkreis Mansfeld-Südharz"
55.01,8.25,"DE|SH|Nordfriesland"
49.32,10.28,"DE|BY|Mittelfranken"
48.4,10.08,"DE|BY|Schwaben"
52.01,7.25,"DE|NRW|MS"
52.01,8.25,"DE|NRW|Detmold"
52.01,9.25,"DE|NDS|Detmold"
50.32,10.03,"DE|BY|Unterfranken"
52.01,11.25,"DE|SA|Börde"
48.16,8.49,"DE|BW|Freiburg"
37.37,120.19,"CN|Shan Dong Sheng|Shandong"
53.31,12.4,"DE|MV|Müritz"
51.51,11.25,"DE|SA|Landkreis Mansfeld-Südharz"
46.3,13.35,"IT|Friuli-Venezia Giulia|UD"
47.55,7.55,"CH|BL|Arlesheim District"
52.15,10.58,"DE|NDS|WF"
52.07,12.28,"DE|SA|Landkreis Anhalt-Bitterfeld"
23.21,116.4,"CN|Guang Dong Sheng|Guangdong Province"
44.55,6.3,"FR|Provence-Alpes-Côte d'Azur|Hautes-Alpes"
58.54,15.18,"SE|Östergötlands län|Östergötland County"
51.14,1.29,"GB|England|Kent"
40.28,62.17,"TM|Lebap"
13.51,20.51,"TD|Ouaddaï|Ouara"
50.04,10.18,"DE|BY|Lower Franconia"
67.42,24.51,"FI|Lapland|Tunturi Lapland"
50.04,18.11,"PL|Województwo Śląskie|Silesian Voivodeship"
45.56,10.59,"IT|Lombardia|Lombardy"
45.56,7.42,"IT|Valle d'Aosta|Aosta"
54.45,32.04,"RU|Smolenskaya oblast'|Smolensk Oblast"
54.06,11.12,"DE|MV|NWM"
54.06,13.37,"DE|MV|Landkreis Vorpommern-Greifswald"
49.4,10.3,"DE|BY|Middle Franconia"
50.4,6.4,"DE|NRW|K"
48.15,9.05,"DE|BW|TÜ"
47.29,21.36,"HU|Hajdú-Bihar|Püspökladány District"
18.54,72.49,""
50.4,12.05,"DE|SN|V"
20.08,92.53,""
51.26,8.47,"DE|NRW|Arnsberg"
51.09,11.2,"DE|TH|Weimarer Land"
50.16,8.21,"DE|HE|DA"
50.16,9.46,"DE|HE|DA"
50.16,10.46,"DE|BY|Unterfranken"
49.51,8.22,"DE|RP|Bad Dürkheim"
49.51,8.47,"DE|BW|KA"
44.01,11,"IT|Toscana|Tuscany"
50.59,12.2,"DE|SN|V"
51.18,9.48,"DE|HE|KS"
50.14,6.45,"DE|RP|Eifelkreis Bitburg-Prüm"
32.35,35.35,""
46.18,11.48,"IT|Trentino-South Tyrol|TN"
63.03,21.46,"FI|Ostrobothnia|Vaasa Province"
49.14,9.4,"DE|BW|Süd"
54.36,18.49,"PL|Pomeranian Voivodeship|Pomorskie"
59.15,37.58,"RU|Vologodskaya oblast'|Vologda Oblast"
48.11,12.12,"DE|BY|Upper Bavaria"
22.59,57.18,"OM|Ad Dakhiliyah ‍Governorate|Ma'murah"
49.15,8.27,"DE|RP|GER"
42.46,18.57,"ME|Herceg Novi Municipality|Opština Herceg Novi"
0.03,32.27,"UG|Central Region|Mkoa wa Kati"
55.28,10.2,"DK|Region of Southern Denmark|Assens Municipality"
47.46,11.41,"DE|BY|Oberbayern"
53.56,13.09,"DE|MV|Mecklenburgische Seenplatte"
49.33,6.49,"FR|Grand Est|Moselle"
50.15,7.51,"DE|RP|Rhein-Hunsrück-Kreis"
50.51,9.44,"DE|HE|GI"
49.58,8.48,"DE|HE|DA"
51.34,14.42,"DE|SN|BZ"
47.13,8.41,"CH|LU|Luzern-Land"
48.43,8.45,"DE|BW|KA"
59.11,9.34,"NO|Vestfold og Telemark|Skien"
32.28,51.43,"IR|Isfahan Province|Mobarakeh"
51.08,14.48,"DE|SN|BZ"
29.06,58.24,"IR|Kerman Province|Bam"
58.25,24.28,"EE|Pärnu County|Liu"
49.46,8.41,"DE|RP|KA"
50.1,6.2,"DE|RP|Liège"
48.34,10.42,"DE|BY|Schwaben"
47.43,10.2,"DE|BY|Schwaben"
50.1,11.4,"DE|BY|Upper Franconia"
52.11,14.34,"DE|BB|Oder-Spree"
51.41,12.18,"DE|SN|Nordsachsen"
51.35,9.15,"DE|HE|KS"
47.4,10.52,"AT|Tirol|Tyrol"
49.1,8.15,"DE|RP|GER"
49.11,9.59,"DE|BW|Süd"
49.1,9.15,"DE|BW|Süd"
9.36,28.26,"SD|West Kordofan"
59.46,22.57,""
47.53,11.42,"DE|BY|Oberbayern"
47.41,11.46,"AT|Tirol|Tyrol"
51.5,6.32,"DE|NRW|Düsseldorf"
50.11,9.34,"DE|BY|Unterfranken"
50,10.39,"DE|BY|Unterfranken"
49.25,11.39,"DE|BY|Upper Palatinate"
51.42,6.24,"DE|NRW|Düsseldorf"
50.52,10.49,"DE|TH|Schmalkalden-Meiningen"
47,6.57,"FR|Bourgogne-Franche-Comté|Doubs"
48.02,12.49,"DE|BY|Oberbayern"
52.28,7.46,"DE|NRW|MS"
50.52,7.37,"DE|RP|K"
40.52,45.09,"AM|Gegharkunik Province|Tsovazard"
41.27,44.34,"GE|Kvemo Kartli|Kamishlo"
48.42,11.48,"DE|BY|Oberbayern"
47.39,8.34,"CH|AG|Baden District"
49.28,7.46,"DE|RP|Südwestpfalz"
40.25,16.53,"IT|Basilicata|MT"
53.08,9.2,"DE|NDS|Rotenburg (Wümme)"
51.38,11.41,"DE|SA|Landkreis Mansfeld-Südharz"
48.18,14.17,"AT|Upper Austria|Oberösterreich"
51.58,7.1,"DE|NRW|MS"
53.37,12.06,"DE|MV|BB"
50.39,13.09,"CZ|Ústecký kraj|Ústí nad Labem Region"
53.08,6.35,"NL|DR|Noordenveld"
59.24,17.12,"SE|Södermanlands län|Södermanland County"
50.35,9.12,"DE|HE|DA"
52.46,14.13,"DE|BB|Oder-Spree"
50.48,10.37,"DE|TH|Lower Franconia"
36.5,10.14,"TN|Zaghouan|Gouvernorat de Zaghouan"
50.12,9.56,"DE|BY|Unterfranken"
44.49,15.53,"HR|Ličko-senjska županija|Lika-Senj County"
40.31,4,""
51.3,11.2,"DE|TH|Kyffhäuserkreis"
54,11.11,"DE|MV|NWM"
46.24,6.14,"CH|GE|Geneva"
41.37,0.38,"ES|CT|L"
12.38,53.54,"YE|Arkhabil Suqutrá|Nait"
45.27,6.59,"FR|Auvergne-Rhône-Alpes|Savoie"
46.56,7.25,"CH|BE|FR"
50.49,6.03,"BE|Région Wallonne|Wallonia"
48.19,10.23,"DE|BY|Schwaben"
56.12,16.12,"SE"
46.32,24.32,"RO|MS|Ganesti"
37,0,""
48.52,11.46,"DE|BY|Upper Bavaria"
63.23,13.12,"SE|Jämtlands län|Jamtland County"
7.08,125.39,"PH|Davao Region|Davao del Sur"
46.5,9.11,"CH|GR|Viamala"
50.33,12.17,"DE|SN|Oberfranken"
25.15,55.2,"AE|Dubai"
34.31,107.25,"CN|Shan Xi Sheng|Shaanxi"
50.33,6.46,"DE|RP|K"
51.32,11.41,"DE|TH|Kyffhäuserkreis"
52.1,13.09,"DE|BB|Teltow-Fläming"
48.23,8.59,"DE|BW|Freiburg"
48.13,12.38,"DE|BY|Oberbayern"
53.58,12.42,"DE|MV|Mecklenburgische Seenplatte"
24.28,56.38,"OM|Al Batinah North Governorate|Suhaylah"
54.23,10.09,"DE|SH|Kreis Rendsburg-Eckernförde"
52.19,12.45,"DE|BB|Potsdam-Mittelmark"
47.48,11.12,"DE|BY|Upper Bavaria"
47.48,9.37,"CH|SG|St. Gallen"
47.32,11.13,"AT|Tirol|Tyrol"
48.05,11.17,"DE|BY|Oberbayern"
48.31,11.5,"DE|BY|Oberbayern"
47.57,16.51,"AT|Burgenland|Oberpullendorf"
40.54,9.31,"IT|Sardegna|Sardinia"
55.49,27.56,"BY|Viciebskaja voblasć|Vitebsk Region"
47.34,10.05,"AT|Vorarlberg|Bregenz"
49.07,8.38,"DE|BW|KA"
23.04,57.39,"OM|Ad Dakhiliyah ‍Governorate|Hayy as Sa'ad"
52.06,13,"DE|BB|Teltow-Fläming"
53.32,10.13,"DE|NDS|Landkreis Harburg"
41.2,19.47,"AL|Qarku i Tiranës|Tirana County"
49.02,7.59,"FR|Grand Est|Moselle"
49.02,8.43,"DE|BW|KA"
49.02,13.18,"DE|BY|Niederbayern"
50.2,11.14,"DE|BY|Upper Franconia"
50.2,6.57,"DE|RP|Eifelkreis Bitburg-Prüm"
45.3,12.2,"IT|Veneto|VE"
53.04,10.53,"DE|NDS|UE"
51.59,5.54,"NL|NB|Municipality of Meierijstad"
48.22,12.31,"DE|BY|Oberbayern"
50.47,7.53,"DE|RP|K"
27.48,114.23,"CN|Jiang Xi Sheng|Jiangxi"
55.29,16.31,""
52.11,4.25,"NL|ZH|Den Haag"
53.19,12.17,"DE|BB|Prignitz"
48.59,10.08,"DE|BW|Süd"
52.44,15.17,"PL|Lubuskie|Lubusz Voivodeship"
39.3,67.36,"TJ|Sughd Province|Вилояти Суғд"
51.04,8.28,"DE|NRW|Arnsberg"
47.53,12.08,"AT|Tyrol|Tirol"
45.52,1.11,"FR|Nouvelle-Aquitaine|Dordogne"
31.4,35.58,"JO|Karak Governorate|Ghawr Almazra'a Sub-District"
47.44,14.2,"AT|Styria|Steiermark"
47.56,10.19,"DE|BY|Schwaben"
46.09,11.02,"IT|Trentino-Alto Adige|Trentino-South Tyrol"
45.59,13.02,"IT|Veneto|VE"
47.11,7.25,"CH|BE|Biel District"
47.11,8,"CH|LU|Willisau District"
50.26,12.57,"CZ|Karlovarský kraj|Karlovy Vary Region"
25.37,56.15,"AE|Ras al Khaimah|Fujairah"
53.26,83.31,"RU|Altai Krai|Pavlovsky District"
50.32,13.1,"CZ|Karlovarský kraj|Karlovy Vary Region"
32.06,120.52,"CN|Jiang Su Sheng|Jiangsu"
50.32,7.05,"DE|RP|Mayen-Koblenz"
52.43,14.08,"DE|BB|Oder-Spree"
47.55,9.17,"CH|TG|Weinfelden"
54.2,8.36,"DE"
52.07,11.35,"DE|SA|Börde"
50.41,11.31,"DE|BY|Oberfranken"
53.09,12.05,"DE|BB|Prignitz"
48.03,11.08,"DE|BY|Upper Bavaria"
47.39,13,"AT|Salzburg|Zell am See"
68.48,16.32,"NO|Troms og Finnmark fylke|Troms og Finnmark"
50.09,11.3,"DE|BY|Oberfranken"
50.39,9,"DE|HE|DA"
29.32,52.35,"IR|Fars Province|Hossein Abad"
51.14,7.25,"DE|NRW|K"
46.43,9.33,"IT|Lombardia|Lombardy"
51.14,11.5,"DE|SA|BLK"
49.36,11.22,"DE|BY|Mittelfranken"
53.14,10,"DE|NDS|Landkreis Heidekreis"
47.22,10.28,"AT|Tirol|Tyrol"
49.31,9.19,"DE|BW|Süd"
53.01,7.52,"DE|NDS|Emsland"
53.15,7.56,"DE|NDS|Leer"
52.51,8.04,"DE|NDS|OS"
37.16,42.24,"SY|Al-Hasakah Governorate|Gouvernorat d'Hassaké"
54.28,12.3,"DE|MV|Vorpommern-Rügen"
34.43,113.39,"CN|He Nan Sheng|Henan"
49.51,7.52,"DE|RP|KL"
49.03,8.05,"DE|RP|Bas-Rhin"
51.09,13.27,"DE|SN|MEI"
49.51,10.29,"DE|BY|Mittelfranken"
50.43,8.05,"DE|HE|GI"
50.59,11.02,"DE|TH|Ilm-Kreis"
37.28,53.58,"IR|Mazandaran Province"
48.53,10.3,"DE|BW|Süd"
51.18,12.05,"DE|SA|BLK"
51.18,13.05,"DE|SN|Mittelsachsen"
51.48,9.5,"DE|HE|KS"
49.43,9.3,"DE|BW|KA"
49.43,10.55,"DE|BY|Mittelfranken"
51.1,7.25,"DE|NRW|K"
51.1,10,"DE|HE|KS"
53.36,8.19,"DE|NDS|Friesland"
55,13.24,""
39.11,127.26,"KP|Kangwon|Pŏptong-kun"
54.25,9.49,"DE|SH|Kreis Rendsburg-Eckernförde"
49.14,11.22,"DE|BY|Mittelfranken"
47.52,18.12,"HU|Komárom-Esztergom|Kisbér District"
0.27,9.25,"GA|Estuaire|Komo-Mondah"
52.14,7.36,"DE|NRW|MS"
50.5,10.24,"DE|BY|Lower Franconia"
50.5,9.49,"DE|HE|KS"
46.1,8.47,"IT|Piemonte|Piedmont"
49,12.49,"DE|BY|Niederbayern"
46.49,10.16,"IT|Lombardia|Lombardy"
46.33,12.08,"IT|Veneto|BL"
59.53,42.45,"RU|Vologodskaya oblast'|Vologda Oblast"
42.28,21.29,"Gushica"
47.5,12.49,"AT|Tyrol|Tirol"
50.42,6.29,"BE|Région Wallonne|Wallonia"
50.15,8.34,"DE|HE|DA"
68.33,14.03,"NO|Nordland|Vågan Municipality"
54.03,13.02,"DE|MV|Vorpommern-Rügen"
53.51,12.01,"DE|MV|PCH"
49.33,7.15,"DE|SL|Neunkirchen"
70.43,30.04,"NO|Troms og Finnmark fylke|Troms og Finnmark"
49.53,12.02,"DE|BY|Oberpfalz"
51.01,8.26,"DE|NRW|Arnsberg"
52.4,13.34,"DE|BB|Teltow-Fläming"
51.01,13.51,"DE|SN|Sächsische Schweiz-Osterzgebirge"
47.51,15.04,"AT|Styria|Steiermark"
40.38,15.48,"IT|Campania|SA"
71.35,128.55,"RU|Sakha Republic|Bulunsky District"
49.58,9.55,"DE|BW|Süd"
50.53,13.02,"DE|SN|Erzgebirgskreis"
52.35,19.44,"PL|Mazowieckie|Masovian Voivodeship"
49.23,11.22,"DE|BY|Mittelfranken"
49.23,10.22,"DE|BY|Mittelfranken"
57.24,21.32,"LV|Užava parish|Užava"
21.06,79.03,"IN|MH|Bori"
47.43,9.52,"CH|AR|Vorderland"
42.4,20.18,"AL|Qarku i Kukësit|Kukës County"
39.01,73.33,"TJ|Gorno-Badakhshan Autonomous Province"
54.46,9.23,"DE|SH|Nordfriesland"
38.48,18,""
44.02,20.56,"RS|Moravički okrug|Moravica District"
49.37,6.33,"FR|Grand Est|Moselle"
49.1,10.22,"DE|BY|Mittelfranken"
48.12,11.16,"DE|BY|Upper Bavaria"
53,11.46,"DE|NDS|Lüchow-Dannenberg"
51.12,6.08,"NL|DE|LI"
49.37,9.41,"DE|BW|KA"
47.41,10.03,"AT|Vorarlberg|Bregenz District"
47.41,12.28,"AT|Tyrol|Tirol"
48.49,13.41,"DE|BY|Niederbayern"
47.24,13.13,"AT|Salzburg|St. Johann im Pongau District"
32.4,13.09,"LY|Tripoli District"
55.52,26.37,"LT|Utena County|Utenos apskr."
49.25,8.21,"DE|RP|Südliche Weinstraße"
56.13,162.43,"RU"
51.55,13.05,"DE|SN|Nordsachsen"
53.17,10.55,"DE|NDS|UE"
51.49,9.16,"DE|NRW|Detmold"
51.27,13.31,"DE|SN|MEI"
51.27,31.12,"UA|Chernihivs'ka oblast|Chernihiv Oblast"
39.52,4.14,"ES"
45.46,21.15,"RO|TM|Comuna Ghilad"
48.58,8.52,"DE|BW|KA"
48.55,13.05,"DE|BY|Niederbayern"
48.55,9.55,"DE|BW|Süd"
49.52,8.56,"DE|HE|BW"
48.42,12.3,"DE|BY|Lower Bavaria"
51.38,7.24,"DE|NRW|Arnsberg"
37.55,139.03,"JP|Niigata|Sanjo"
41.45,44.46,"GE|Kvemo Kartli|Akaurta"
46.01,10.01,"IT|Lombardia|Lombardy"
52.3,9.05,"DE|NDS|Detmold"
52.3,11.3,"DE|SA|Börde"
51.38,8.23,"DE|NRW|Arnsberg"
55.46,12.2,"DK|Køge"
45.05,6.04,"FR|Auvergne-Rhône-Alpes|Isere"
51.23,10.19,"DE|TH|KS"
28.35,77.12,"IN|HR|Gurugram"
40.48,2.43,""
53.38,11.23,"DE|MV|PCH"
56.25,24.11,"LT|Šiaulių apskr.|Šiauliai County"
51.3,8.27,"DE|NRW|Arnsberg"
47.49,8.35,"CH|AG|Baden District"
45.04,5.33,"FR|Auvergne-Rhône-Alpes|Drôme"
49.55,8.27,"DE|RP|Bad Dürkheim"
51,6.59,"DE|NRW|K"
48.3,11.27,"DE|BY|Oberbayern"
50.25,6.34,"DE|RP|Liège"
46.57,142.43,"RU|Sakhalin Oblast|Anivskii"
50.27,7.39,"DE|RP|Mayen-Koblenz"
51.17,6.26,"DE|NRW|K"
46.19,7.29,"CH|VS|Conthey"
51.17,7.51,"DE|NRW|Arnsberg"
48.17,10.02,"DE|BW|TÜ"
47.29,11.16,"AT|Tyrol|Tirol"
46.59,8.15,"CH|BE|Interlaken-Oberhasli District"
51.46,10.17,"DE|NDS|GÖ"
16.02,108.11,"VN|Đà Nẵng|Da Nang"
51.46,12.42,"DE|SN|Nordsachsen"
51.46,14.17,"DE|SN|BZ"
42.44,2.52,"FR|Occitanie|Pyrénées-Orientales"
49.38,63.3,"KZ|Kostanay Province|Qostanaý oblısı"
48.07,9.48,"DE|BW|TÜ"
51.32,9.48,"DE|HE|KS"
58.3,17.29,"SE"
36.54,10.16,"TN|Zaghouan|Gouvernorat de Zaghouan"
37.58,32.33,"TR|Konya|Meram"
51.47,6.58,"DE|NRW|Düsseldorf"
66.3,25.43,"FI|Lapland|Tervola"
49.38,7.35,"DE|RP|SL"
36.57,8.45,"TN|Jendouba|Gouvernorat de Jendouba"
26.11,127.39,"JP|Okinawa|Shimajiri District"
49.04,12.38,"DE|BY|Oberpfalz"
49.22,11.41,"DE|BY|Oberpfalz"
35.29,24.07,"GR|Decentralized Administration of Crete|Crete"
50.37,12.1,"DE|SN|Oberfranken"
50.54,9.13,"DE|HE|GI"
50.06,8.57,"DE|HE|DA"
62.2,4.23,""
51.56,15.32,"PL|Lubusz Voivodeship|Żagań County"
30.26,50.46,"IR|Khuzestan Province|Kohgiluyeh and Boyer-Ahmad Province"
47.04,2.22,"FR|Centre-Val de Loire|Cher"
49.07,9.45,"DE|BW|Süd"
47.32,7.35,"CH|JU|Delémont"
65.47,87.56,"RU|Krasnoyarsk Krai|Turukhansky District"
47.47,27.57,"MD|Raionul Fălești|Fălești District"
46.44,13.05,"IT|Friuli-Venezia Giulia|UD"
53.56,8.57,"DE|HB|Bremerhaven"
51.4,10.25,"DE|TH|EIC"
50.15,7.5,"DE|RP|Rhein-Hunsrück-Kreis"
47.05,15.27,"AT|Styria|Steiermark"
